nome,tipo,indirizzo_stradale,comune,provincia,cap,lat,lon,telefono,website,email,orari,cucina,osm_id,osm_type
Zalé,bar,,,VR,,45.4226357,11.1576233,,,,,,6490483554,node
Cafe&pasticceria FRAC,caffè,"Via Prealpi, 17",Stallavena,VR,,45.5483508,11.003426,,,,,,6497659957,node
Belvedere,ristorante,,,VR,,45.654527,11.123037,,,,,,6517795923,node
La Fenice,ristorante,,,VR,,45.4406406,11.1787069,,,,,,6518299944,node
The public,pub,"Viale Trieste, 26",San Bonifacio,VR,37047,45.3993323,11.2748869,+39 045 6104729,,thepublicsanbonifacio@gmail.com,,,6522633619,node
La Veranda,ristorante,"Via Santa Cristina, 5",Bardolino,VR,37011,45.54287,10.7257297,,http://www.ristorantelaverandabardolino.it,,,,6524250685,node
Alla Fassa,ristorante,"Via Beato G. Nascimbeni, 11",,VR,,45.6906918,10.7523075,,https://www.ristoranteallafassa.com/,,,,6524641685,node
La Cantina di Albisano,ristorante,,,VR,,45.6114224,10.7020379,,,,,,6526620186,node
Osteria dai Coghi,ristorante,"Via Alcide De Gasperi, 9/13",,VR,,45.5731085,10.7551086,,,osteriadaicoghi@gmail.com,,,6528295085,node
Pasticceria Alla Rosa 3,caffè,,,VR,,45.4479262,10.9870952,,,,,,6532816552,node
Civico 7,bar,"Piazzale Roma, 7",Garda,VR,,45.5731627,10.7101816,,,,,,6534940985,node
Senza nome,ristorante,,,VR,,45.484086,11.1775374,,,,,,6542611722,node
Little Italy,ristorante,"Vicolo Crocioni, 8",,VR,,45.4423278,10.9985498,,https://pizzerialittleitaly.com/,,,italian_pizza,6545994685,node
Al Ponte,ristorante,"Via Bruno dal Maso, 76",Chiampo,VR,36072,45.542365,11.2838428,+39 0444 623067,,,,italian;pizza;regional,6560503053,node
Enoteca Domini Veneti,bar,"Strada Villa, 18",,VR,,45.5307248,10.7536183,,,,,,6563180685,node
Senza nome,bar,,,VR,,45.4866951,10.7247282,,,,,,6572005552,node
Poker Bar,bar,"Lungolago Europa, 4",Garda,VR,,45.5719271,10.7097042,+39 045 7255502,,,,italian,6584308952,node
Terra Cimbra,ristorante,,,VR,,45.6225447,11.0294594,,,,,,6586912238,node
Hotel Frizzolan,ristorante,"Piazza Borgo, 5",Bosco Chiesanuova,VR,37021,45.6220115,11.0303438,,https://www.hotelfrizzolan.it/,,,,6586912239,node
Da Nani,ristorante,,,VR,,45.621263,11.0309034,,,,,,6586912250,node
Bar Brunelli,bar,"Piazza della Chiesa, 4",Bosco Chiesanuova,VR,37021,45.6221242,11.0299367,,,,,,6586912251,node
La Pissa de Verona,ristorante,"Via Ponte Cittadella, 5",,VR,,45.4371292,10.9939114,,,,"Mo-Tu,Th,Su 12:00-22:00; We off; Fr-Sa 12:00-23:00",pizza,6593659159,node
El Refol,ristorante,"Lungolago Regina Adelaide, 51",Garda,VR,37016,45.5763629,10.7056011,,,,,,6609298386,node
Alla Corteccia,ristorante,"Via Semonte, 88",San Pietro In Cariano,VR,,45.5153353,10.9139782,,,,,pizza,6611526230,node
Osteria al canton,ristorante,"Via Trento e Trieste, 3",,VR,46048,45.267855,10.771298,+39 0376693602,,,Mo-Su 09:00-15:00,regional;buschenschank,6612934687,node
Tabulé,ristorante,"Via Nicola Mazza, 4a",Verona,VR,,45.4383617,11.0046149,,,,"Tu-Sa 09:00-15:00, 18:30-23:30; Su 18:30-23:30; Mo 09:00-15:00",,6612973685,node
Sartori,panetteria,,,VR,,45.5475966,11.1544892,,,,,,6616602120,node
Senza nome,panetteria,,,VR,,45.5473571,11.154968,,,,,,6616602121,node
FAbemolle,pub,"Borgo Di Madonna Di Pol, 1",Pastrengo,VR,37010,45.5105161,10.8062486,,,,,,6630709268,node
Osteria Meridiana,bar,"Via Madonnina, 17",San Giovanni Lupatoto,VR,35135,45.3833975,11.0425589,,,,,,6636922899,node
3011,bar,"Via Madonnina, 19",San Giovanni Lupatoto,VR,35135,45.3834579,11.0424582,,,,,,6636922901,node
Rifugio Boschetto,ristorante,"Via Revolto di Sotto, 9",Selva di Progno,VR,37030,45.6889136,11.1206545,+39 045 7847005,,,,,6646316110,node
Senza nome,ristorante,,,VR,,45.525787,10.800447,,,,,pizza,6649965543,node
La sosta,ristorante,,,VR,,45.5226737,10.8025324,,,,,pizza,6649965544,node
Senza nome,caffè,,,VR,,45.5241446,10.801884,,,,,,6649965545,node
Rifugio San Carlo,ristorante,"Contrada Camposilvano, 21",Roverè Veronese,VR,37028,45.6276131,11.0879154,,,,,,6652013813,node
La Rocca,ristorante,"Strada di Sem, 2",,VR,37011,45.5666138,10.7270082,,,,,italian,6676109909,node
La Cataleya,bar,"Via del Lavoro, 71",Bussolengo,VR,37012,45.447112,10.8780192,,,,,,6694249035,node
Bar Roma,caffè,,,VR,,45.2203591,10.7562536,,,,,,6696450979,node
Maríe,bar,,,VR,,45.4415034,10.9972198,,,,,,6701038086,node
McDonald's,fast_food,,,VR,,45.405623,11.2474302,,,,,burger,6703050985,node
De Gusto,ristorante,"Via Camporosolo, 9a",San Bonifacio,VR,,45.3950155,11.2704317,+39 3281824572,https://www.ristorantedegusto.it/,hello@ristorantedegusto.it,"Mo-Su 12:30-14:00,19:30-22:30; Tu off; We 19:30-22:30",,6705418273,node
Osteria 54,caffè,"Corso Venezia, 54a",San Bonifacio,VR,37047,45.3972823,11.2708381,,,,,,6707200582,node
Centrale,caffè,"Corso Venezia, 1",San Bonifacio,VR,37047,45.3959347,11.2701434,,,,,,6707355091,node
Al Corso,caffè,"Corso Venezia, 24",San Bonifacio,VR,37047,45.3964555,11.2702574,,,,,,6707355093,node
Europa,caffè,,,VR,,45.396625,11.2710077,,,,,,6707355097,node
La Teglia,fast_food,"Corso Italia, 27",,VR,,45.3961767,11.2719445,,,,,pizza,6707355118,node
Zenzero,caffè,,,VR,,45.39593,11.2719458,,,,,,6707355120,node
Vittorio Veneto,caffè,,,VR,,45.3951935,11.2718385,,,,,,6707355131,node
Piccolo Bar,caffè,,,VR,,45.3962417,11.2722731,,,,,,6709298341,node
Keaton,caffè,,,VR,,45.3968416,11.2738878,,,,,,6709298342,node
Bar da Storto,caffè,,,VR,,45.395317,11.273907,,,,,,6709298363,node
I Tigli,ristorante,"Via Camporosolo, 11",San Bonifacio,VR,37047,45.3950071,11.2707241,,,,,pizza,6709331906,node
WonderBar,caffè,"Via Roma, 13",San Bonifacio,VR,37047,45.3964931,11.269379,+39 345 837 6102,,,"Mo-Th 07:00-14:00,16:00-20:00; Fr 07:00-14:00; Sa 07:00-14:00,16:00-23:00",,6709629533,node
Gastronomia La Mescola,fast_food,"Via Roma, 14b",San Bonifacio,VR,37047,45.3963326,11.2692167,,,,Tu-Sa 09:00-19:30,,6709629534,node
Da Osei,ristorante,"via Libertà, 9",,VR,,45.3944044,11.2725748,0457610796,,,"Mo, We-Su 08:00-15:30, 18:30-00:00",,6709822339,node
5 Stagioni,fast_food,,,VR,,45.3946633,11.2720377,,,,,pizza,6709822342,node
Caffè Corte Castagna,caffè,,,VR,,45.4010898,11.2697291,,,,,,6710514696,node
Discotto,panetteria,,,VR,,45.3980121,11.2699369,,,,,,6710514698,node
Shine,caffè,,,VR,,45.3983765,11.2746669,,,,,,6711788104,node
Saccomani,caffè,,,VR,,45.3986336,11.2747648,,,,,,6711788105,node
Dovigo,panetteria,,,VR,,45.3999444,11.2758096,,,,,,6711788119,node
Dal Bres,caffè,,,VR,,45.3947311,11.2681786,,,,,,6712039386,node
L'Hostaria,caffè,,,VR,,45.395025,11.2689471,,,,,,6712039396,node
Al Centro,ristorante,"Via Guglielmo Marconi, 4",San Bonifacio,VR,37047,45.3950805,11.2690558,,,,,italian;pizza,6712039397,node
Moro Freoni,ristorante,,,VR,,45.487051,10.8959786,,,,,pizza;regional,6715119882,node
Bar Nabé,caffè,,,VR,,45.4882596,10.9033768,,,,Mo-Sa 06:30-20:30,,6720886829,node
Ristorante Al Teatro,ristorante,,,VR,,45.491461,10.7345942,,www.laquercia.delivery,,Mo-Su 09:00-21:00,pizza;burger,6722565591,node
Ristorante La Terrazza,ristorante,,,VR,,45.4930204,10.7309209,,www.laquercia.delivery,,Mo-Su 09:00-21:00,italian;pizza,6722596490,node
Ristorante Ai Cigni,ristorante,,,VR,,45.5730727,10.7095612,,,,,italian;pizza;pasta,6723407486,node
Senza nome,caffè,,,VR,,45.5857512,11.3935678,,,,,,6723591857,node
Parisienne,ristorante,,,VR,,45.3999472,11.2818137,,,,,pizza,6723728340,node
DiGusto,ristorante,,,VR,,45.4000414,11.2814704,,,,,,6723728341,node
Paprika,fast_food,,,VR,,45.3983191,11.2669677,,,,,pizza,6726017911,node
Tiki Beach Bar,bar,,,VR,,45.4947846,10.7317199,,,,,,6727135906,node
Corte San Marco,ristorante,,,VR,,45.505019,10.7332208,+390456470989,https://www.cortesanmarcolazise.it/,mailto:cortesanmarco@gmail.com,"PH,Mo-Su 18:00+",,6731341244,node
Bottega Culinaria,fast_food,"Corso Venezia, 18",San Bonifacio,VR,37047,45.3963326,11.2701414,,,,"Mo-Sa 08:30-14:00,15:30-19:45",,6731344090,node
La Sorrentina,ristorante,"Via Postale Vecchia, 63",Pescantina,VR,37026,45.4951311,10.867635,+39 045 2218995,,,,italian;pizza,6731793685,node
Cortem,ristorante,"Via San Giovanni, 4",Garda,VR,37016,45.5763363,10.7069115,,,,,,6731989029,node
Osteria Silvestro,ristorante,"Via San Giovanni, 23",Garda,VR,37016,45.5766919,10.7061367,,,,,,6731995949,node
The SILVESTRINO Cafè,bar,"Via San Giovanni, 19",Garda,VR,37016,45.5765493,10.7063861,,,,,,6731998569,node
Alla Calle Enoteca,bar,,,VR,,45.5753631,10.7071737,,,,,,6732003056,node
Senza nome,bar,,,VR,,45.57539,10.707096,,,,,,6732029163,node
Locanda Colla,ristorante,,,VR,,45.4022684,11.2681827,,,,,,6735486686,node
Kavya,ristorante,,,VR,,45.3992033,11.2638804,,,,,pizza,6735486729,node
Lucky Point,caffè,,,VR,,45.3996421,11.2635291,,,,,,6735486730,node
Trattoria Pizzeria al Campanile,ristorante,,,VR,,45.5692721,11.3678759,,https://trattoriapizzerialcampanile.it/,,,italian;mediterranean;pizza,6755883447,node
Dai Tosi,ristorante,,,VR,,45.5677631,11.3769343,,https://www.dai-tosi.it/home-trissino/,,,pizza;mediterranean;italian,6755883450,node
Mr Beer,pub,,,VR,,45.3995188,11.2726862,,,,,,6759382964,node
Tavernetta,ristorante,,,VR,,45.4007053,11.2730657,,,,,,6759382979,node
Vivo,fast_food,,,VR,,45.4008861,11.2722073,,,,,,6759382983,node
Brasa Querta,ristorante,,,VR,,45.4009699,11.2718533,,,,,,6759451487,node
Caffè del Borgo,bar,,,VR,,45.3955017,11.2745209,,,,,,6760298961,node
Aman,fast_food,"Via della Libertà, 34",San Bonifacio,VR,37047,45.3939448,11.2734358,,,,,,6761100733,node
Senza nome,caffè,,,VR,,45.395267,11.2689377,,,,,,6761560048,node
La Rustica,ristorante,,,VR,,45.4007189,11.2713021,,,,,,6761560159,node
Casablanca Caffè,bar,,,VR,,45.4209593,11.2483641,,,,,,6762259493,node
L'Osteria di Via Roma,ristorante,,,VR,,45.4211087,11.2484354,,,,,,6762283454,node
Pizza Time,fast_food,,,VR,,45.3984368,11.2721403,,,,,,6763541209,node
Istanbul,fast_food,Corso Venezia,San Bonifacio,VR,37047,45.3977946,11.2711519,,,,,,6763541220,node
Senza nome,caffè,,,VR,,45.3977352,11.2711143,,,,,,6763541221,node
Barrique,pub,,,VR,,45.3975751,11.271003,,,,,,6763541222,node
Ambrosia,ristorante,,,VR,,45.3987589,11.2689739,,,,,,6764010980,node
Enosteria,ristorante,,,VR,,45.3988577,11.2692153,,,,,,6764010981,node
Senza nome,caffè,,,VR,,45.400193,11.2737067,,,,,,6768946200,node
Pizza o Tacos,fast_food,,,VR,,45.397884,11.279287,,,,,,6771745694,node
Parco Ottocento,ristorante,,,VR,,45.4747456,10.9372222,,,,,steak_house;pizza,6775738143,node
Parco Ottocento,bar,,,VR,,45.4748886,10.937178,,,,,,6775738144,node
Burger King,fast_food,,,VR,,45.3934918,11.0319015,,,,,burger,6781470246,node
Bistrot del Porto,ristorante,"Via Imbarcadero, 17",Castelletto di Brenzone,VR,37010,45.6874382,10.74995,,,,,italian;bistro,6790106688,node
Pizzeria Trattoria da Giorgio,ristorante,,,VR,,45.2685262,10.7735614,+39 0376 694510,,,,pizza;regional,6792844921,node
Pizzeria Stella,ristorante,,,VR,,45.2682381,10.7725001,+39 0376 694738,,,,pizza,6792844922,node
Toffoli,ristorante,,,VR,,45.2673668,10.7709466,,,,,pizza;kebab,6792844923,node
Al Callianino,caffè,"Via Roma, 6",San Bonifacio,VR,37047,45.3960717,11.2693401,,,,Mo-Sa 07:00-20:00,,6804833542,node
la Bottega dal Gilio - street food house & bike station,fast_food,"Piazza Napoleone I, 13",,VR,37010,45.5713158,10.8121179,,https://facebook.com/labottegadalgilio,bottegadalgilio@gmail.com,Mo-Su 08:00-19:30,pasta;italian;sandwich,6813995111,node
Ziga Bar,caffè,,,VR,37121-37142,45.4441045,10.9897703,+39 344 1313532,https://www.zigabar.it,info@zigabar.it,"Mo-Fr 10:00-15:30, 19:00-22:30; Sa-Su 09:00-00:00",coffee_shop,6815999786,node
Rossi Bar,bar,,,VR,,45.3468862,11.2413503,,,,,coffee_shop;ice_cream,6817174387,node
Pizzeria da Vincenzo,ristorante,"Piazza Nogara, 3",,VR,,45.4402259,10.9965639,+39 3463672375,https://pizzeriadavincenzo.com/,,"Mo, We-Su 11:00-21:00",pizza,6853779685,node
Senza nome,caffè,,,VR,,45.3542111,10.7290184,,,,,,6855348044,node
Filù,ristorante,,,VR,,45.4059204,11.003647,,,,,,6856756011,node
La casa della bruschetta,ristorante,"Via Monte Cengio, 11",Cornedo Vicentino,VR,36073,45.6093543,11.3471577,+39 0445 953920,,,,,6871419011,node
Pronto Pizza,fast_food,,,VR,,45.4492292,10.9732713,+39 333 3956870,https://www.prontopizza-takeaway.it/,,Tu-Su 18:30-22:00,pizza,6871574299,node
Coffee Break Trattoria Bar,ristorante,"Via dell'industria est, 15-7",,VR,37010,45.5431841,10.8053852,+39 346 9674546,,,Mo-Fr 06:30-21:30; Sa 07:15-13:30,italian;local,6876111285,node
Moulin de Païou - Villafranca,panetteria,"Viale Postumia, 49",Villafranca di Verona,VR,37069,45.3633511,10.8594837,,,,Mo-Su 06:00-20:00,,6881956294,node
Bar Funicolare,caffè,,,VR,,45.4486431,11.0028626,,,,Mo-Su 10:00-21:00,,6888271210,node
Osteria del bugiardo,ristorante,,,VR,,45.5045103,10.9339915,,,,,,6895263807,node
Albergo Ristorante Leso,ristorante,"Piazza XIII comuni, 32",Valdiporro,VR,37021,45.6245484,11.0524702,+390457050093,http://www.albergoleso.it/,,,,6920052027,node
Ostaria Trattoria Castel,ristorante,"Via Chiesa, 8",Grezzana,VR,37023,45.5470206,10.9940173,+39 045 907882,https://www.facebook.com/OstariaCastelAlcenago/,,,,6927267507,node
Gio & Max,ristorante,"Piazza Vittorio Emanuele II, 29",,VR,,45.5053473,10.7326484,,,,,,6932247287,node
Albertini,panetteria,"Via Lugagnano, 1",Verona,VR,37139,45.4388979,10.9401432,,,,,,6933219718,node
Trattoria all'Isolo,ristorante,,,VR,,45.4423598,11.0037638,,,,,,6970818999,node
Mameli,ristorante,,,VR,,45.4520329,10.9884605,,,,,italian;pizza,6979265380,node
Senza nome,ristorante,,,VR,,45.5523373,10.7183363,,,,,,6985091948,node
Lo Scoglio,ristorante,,,VR,,45.4371777,10.7378107,,,,,,6991699069,node
Il Grillo,ristorante,,,VR,,45.4375165,10.7398492,,,,,,6991705487,node
Confine,ristorante,,,VR,,45.438051,10.7404286,,,,,,6991705488,node
Trattoria dalla Renata,ristorante,,,VR,,45.4038418,11.2216705,,,,,italian;pizza,7028372672,node
Bar Atlantic,caffè,,,VR,,45.4459202,10.9568493,,,,,,7045008976,node
Italia,ristorante,"Via Ciro Ferrari, 1",Verona,VR,37135,45.407593,10.9779905,+39 045 504123,,,,italian;pizza,7053806195,node
Wonder Wine,caffè,,,VR,,45.4076222,10.9778792,,,,,,7053806196,node
Young,caffè,,,VR,,45.5185416,10.8897391,,,,,,7069984496,node
Frasete,ristorante,"Via Ugo Foscolo, 32",,VR,,45.3810137,11.0433836,,,,,,7073518278,node
Senza nome,bar,,,VR,,45.3921255,11.0325763,,,,,,7075790524,node
Roadhouse,ristorante,,,VR,,45.3934523,11.0301057,,,,,steak_house,7075790525,node
Senza nome,panetteria,,,VR,,45.5319248,10.9094694,,,,,,7079428255,node
Al Sole,ristorante,,,VR,,45.5656544,10.9148043,,,,,,7079819554,node
Ai Torcoli,ristorante,,,VR,,45.5514396,10.9083295,,,,,,7079832125,node
La locanda di nonna Ida,ristorante,,,VR,,45.5725183,10.9152791,,,,,,7082133583,node
Osteria,bar,,,VR,,45.5605419,10.9417686,,,,,,7089651802,node
Senza nome,panetteria,,,VR,,45.5606283,10.9418477,,,,,,7089651803,node
Interno 57,caffè,"Via della Pieve, 57",San Floriano,VR,,45.5177033,10.9082825,,,,,,7095143849,node
Tre Archi,caffè,"Via Alessandro Crescini, 98",Sant'Ambrogio di Valpolicella,VR,,45.5223418,10.8388187,,,,,,7095143882,node
Senza nome,ristorante,,,VR,,45.523718,10.8345218,,,,,,7097769282,node
Bar Stazione,bar,,,VR,,45.438631,10.7024093,,,,,,7101567159,node
Senza nome,fast_food,,,VR,,45.4411342,10.7012508,,,,,kebab,7101591878,node
Senza nome,bar,,,VR,,45.4478752,10.7114813,,,,,,7101885311,node
Beach bar cafè,bar,,,VR,,45.4605128,10.7168484,,,,,,7102011268,node
i 5 sapori wond,ristorante,,,VR,,45.4333917,10.7107763,,,,,chinese;pizza;italian,7102067467,node
Hellas Nautilus,bar,,,VR,,45.4352269,10.7304592,,,,,,7105232516,node
La Piazzetta,bar,,,VR,,45.4344671,10.7305161,,,,,,7105261841,node
The bench pub,pub,,,VR,,45.4375143,10.7292138,,,,,,7105282648,node
Bar all'angolo,bar,,,VR,,45.4375321,10.7293183,,,,,,7105293252,node
Trattoria Arco dei Gavi,ristorante,"Corso Cavour, 43",Verona,VR,37121,45.4399349,10.9894603,+39 045 806 5035,https://www.trattoriaarcodeigavi.it/,,"Mo-Th 12:00-14:30; Tu off; Fr 19:00-22:30; Sa,Su 12:00-14:30,19:00-22:30",,7105483889,node
La Tua Pizza,ristorante,"Via Roma, 46",Grezzana,VR,37023,45.5180018,11.0164296,+390455701549,https://latuapizzagrezzana.eatbu.com/,,Ma - Do 17:00 - 21:30,pizza,7112061618,node
Trattoria al Taolon,ristorante,"Via Venti Settembre, 49",Castelnuovo del Garda,VR,37014,45.4375476,10.7277767,,,,"Mo-Su 12:00-14:00,19:00-22:00; We off",,7112998262,node
Centrale,bar,"Via Venti Settembre, 79",Castelnuovo del Garda,VR,37014,45.4376853,10.7265882,,,,,,7113022739,node
Agribirrificio Laorno,ristorante,Contrada Laorno,Bosco Chiesanuova,VR,37021,45.648014,11.0559643,+39 045 4858715,https://www.laorno.it/,info@laorno.it,Mo-Th 11:00-18:00; Tu off; Fr 11:00-22:00; Sa 10:00-24:00; Su 10:00-22:00,,7113861663,node
Idil Turkish Grill,fast_food,"Via Roma, 68",San Giovanni Lupatoto,VR,37057,45.3794783,11.0517985,+39 351 048 3913,,,,kebab,7114175807,node
Torcolo,ristorante,"Via Carlo Cattaneo, 11",Verona,VR,37121,45.4396001,10.9919853,+39 045 8033730,https://www.ristorantetorcolo.it/,,"Mo-Su 12:00-14:30,19:00-22:30",regional,7114446386,node
Gunè,ristorante,,,VR,,45.4388813,10.7177295,,,,,pizza;italian,7116187469,node
Eureka,fast_food,"Via Don Antonio Provolo, 4a",Alpo,VR,37062,45.3732213,10.9208655,,,,,pizza,7121750132,node
Cafè del Sol,caffè,,,VR,,45.4078154,11.0004094,,,,,,7134137517,node
Locanda '800,ristorante,"Via Moron, 46",Negrar,VR,37024,45.5170653,10.9281349,,https://www.locanda800.it/,,,,7139505888,node
Osteria alla Pieve,ristorante,,,VR,,45.5172373,10.9078521,,,,,,7155944274,node
Ritual Bar,bar,,,VR,,45.4736811,10.8543903,,,,,,7158164280,node
Bar Lux,bar,Via Tevere,Verona,VR,37136,45.4183978,10.9589755,,,,Mo-Su 07:00-23:00,,7177573217,node
Pizzeria al taglio Bela e Bona,ristorante,"Via Ghetto, 157",Verona,VR,37137,45.4203447,10.958578,+39 3288793069,,,Mo-Su 17:00-21:00; Tu off,pizza,7177683718,node
Bar Gelateria Santa Lucia,bar,"Via Cavriana, 8",Verona,VR,37137,45.4201735,10.9581797,+39 045956162,,,,,7177683726,node
Oltrepizza,fast_food,"Via Colonnello Giovanni Fincato, 84",Verona,VR,,45.444841,11.0196318,,,,,pizza,7227091252,node
Bar Gaiga,bar,,,VR,,45.6079001,11.1801204,,,,,,7238417786,node
Stuzzicheria Rigallo,bar,,,VR,,45.5847431,11.3948494,,,,,,7280667294,node
Tramonti,ristorante,,,VR,,45.4020123,10.9907886,,,,,,7292374473,node
Ristorante Golf Club Verona,ristorante,,,VR,,45.3964084,10.8212878,,,,,,7298718111,node
Galleria Marconi Café,caffè,"Via Guglielmo Marconi, 23b",Verona,VR,37122,45.4360286,10.9863413,,,,,,7340941957,node
Café Gaston,caffè,"Via Guglielmo Marconi, 27c",Verona,VR,37122,45.4356866,10.985849,,,,Mo-Sa 07:00-24:00,,7340941958,node
Caffé Diemme,caffè,,,VR,,45.4083313,10.8407835,,,,,,7394158894,node
Café Roma,caffè,"Piazza Roma, 18",Sommacampagna,VR,37066,45.4077067,10.842615,,,,,,7394169195,node
Pasticceria,caffè,,,VR,,45.4206708,11.2850591,,,,,,7394182720,node
Senza nome,bar,,,VR,,45.4075321,10.8431405,,,,,,7394186263,node
Ca' Bianca centro anziani,bar,Via Aldo Fedeli,,VR,,45.4342697,11.0494863,,,,,,7427916635,node
Osteria La Mattarana,ristorante,"Via Mattarana, 38",,VR,,45.4404522,11.0598018,+39 045 8920547,https://www.osteriamattarana.it,,"Tu-Fr, Su 12:00-14:30, 18:30-24:00; Mo 12:00-14:30; Sa 18:30-24:00",,7428742141,node
Bar Italia,bar,"Via Roma, 21",,VR,,45.380381,11.2093624,,,,,,7428759548,node
NP Caffè,bar,"Via Roma, 25",,VR,,45.3801601,11.2092628,,npcaffe.net,,,,7428760470,node
O'Clock,pub,"Via Roma, 27",,VR,,45.3800252,11.2091934,,,,,,7428769483,node
Nuovi Sapori,fast_food,Viale Europa,Dossobuono,VR,37062,45.393086,10.9145546,,,,We-Su 17:30-21:30,pizza,7466414398,node
Trattoria Dai Fasolini,ristorante,"Via Monte Pasubio, 7",San Pietro in Cariano,VR,37029,45.5265048,10.8707052,+39 045 772 0039,http://www.daifasolini.it/,,,regional,7487239153,node
Agriturismo Al Casotto,ristorante,Localita' Casotto,Fumane,VR,37022,45.5649465,10.8706472,+39 045 684 5183,https://www.campagnamica.it/la-nostra-rete/agriturismo/al-casotto/,,,regional;veronese,7490273673,node
Agriturismo El Bocolar,ristorante,"Via Fava, 2",Marano di Valpolicella,VR,37020,45.5784239,10.9389125,+39 045 754 5000,https://www.facebook.com/Agriturismo-El-Bocolar-317616541697513/,,,regional;Veronese,7490312049,node
Antica Osteria della Valpolicella,ristorante,"Via Monti Lessini, 33",San Rocco,VR,37020,45.5655749,10.9141253,+39 045 775 5010,https://www.anticaosteriavalpolicella.it/,info@anticaosteriavalpolicella.it,"We-Fr 19:30-22:00; Sa-Su 12:00-14:30, 19:30-22:00",regional,7490350306,node
Country House dalla Caterina,ristorante,"Localita' Ca' Tripoli, 1",Fumane,VR,37022,45.5557495,10.8795537,+39 347 301 9259,https://country-house-dalla-caterina.business.site,,,italian,7531978255,node
Ai Portici,caffè,,,VR,,45.4340477,10.9850038,,,,,,7605956649,node
Prima o Poi,caffè,,,VR,,45.3897762,10.904033,,,,,,7617540126,node
Bar Trattoria Passeggiata,ristorante,,,VR,,45.6423335,10.8545798,+39 320 0718782,,,,,7638457689,node
Cantina Valdadige,caffè,,,VR,,45.659754,10.8950331,,,,Mo-Su 08:00-20:00,,7647656691,node
Osteria Ljetzan,ristorante,,,VR,,45.6531317,11.1226742,,,,,,7648382705,node
Bar Centrale,caffè,,,VR,,45.4718406,11.2040055,,,,,,7655286827,node
Il Botteghin Perfetto,panetteria,,,VR,,45.4719403,11.2039143,,,,,,7655286828,node
pizzeria ristorante bar  la taverna,ristorante,"Via Costeggiola, 8",Zermeghedo,VR,36050,45.4740291,11.3717771,,,,,pizza,7656518161,node
Bar Bici Grill,ristorante,,,VR,,45.5868225,10.816724,,,,,,7658956153,node
Pizzeria Cimbra,ristorante,,,VR,,45.6528786,11.1222866,,,,,pizza,7660352473,node
Facci la Pizza,fast_food,Via Roma,Povegliano Veronese,VR,37064,45.3461724,10.8812242,,,,Tu-Su 18:30-21:30,pizza,7666807141,node
